,game_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,results
45478,3394605,2020,5. Matchday,2020-09-25,1082,995,2,0,2.0,15.0,Christophe Galtier,Christian Gourcuff,Decathlon Arena-Stade Pierre-Mauroy,4012.0,Willy Delajod,4-4-2 double 6,4-4-2 double 6,Lille Olympique Sporting Club,Football Club de Nantes,2:0,domestic_league,1
45479,3394606,2020,5. Matchday,2020-09-27,1420,3911,3,2,8.0,13.0,Stéphane Moulin,Olivier Dall'Oglio,Stade Raymond Kopa,5471.0,Jérémy Stinat,4-3-3 Attacking,4-2-3-1,Angers Sporting Club de l'Ouest,Stade brestois 29,3:2,domestic_league,1
45480,3394607,2020,5. Matchday,2020-09-27,40,417,0,0,12.0,10.0,Jean-Louis Gasset,Patrick Vieira,Matmut Atlantique,,François Letexier,4-2-3-1,4-2-3-1,FC Girondins Bordeaux,Olympique Gymnaste Club Nice Côte d'Azur,0:0,domestic_league,0
45481,3394608,2020,5. Matchday,2020-09-27,2969,969,2,2,20.0,3.0,Stéphane Jobard,Michel Der Zakarian,Stade Gaston-Gérard,4398.0,Aurélien Petit,4-2-3-1,3-4-1-2,Dijon FCO,Montpellier HSC,2:2,domestic_league,0
45482,3394609,2020,5. Matchday,2020-09-27,1160,826,1,1,14.0,6.0,Jérôme Arpinon,Franck Haise,Stade des Costières,3309.0,Frank Schneider,4-3-3 Attacking,3-4-1-2,Nîmes Olympique,Racing Club de Lens,1:1,domestic_league,0
45483,3394612,2020,6. Matchday,2020-10-04,347,1158,3,1,15.0,17.0,Vincent Hognon,Christophe Pélissier,Stade Saint-Symphorien,5000.0,Jérôme Miguelgorry,4-2-3-1,5-3-2,Football Club de Metz,Football Club Lorient-Bretagne Sud,3:1,domestic_league,1
45484,3394613,2020,6. Matchday,2020-10-02,583,1420,6,1,4.0,12.0,Thomas Tuchel,Stéphane Moulin,Parc des Princes,1000.0,Frank Schneider,4-4-2 double 6,5-4-1,Paris Saint-Germain Football Club,Angers Sporting Club de l'Ouest,6:1,domestic_league,1
45485,3394614,2020,6. Matchday,2020-10-04,969,1160,0,1,5.0,13.0,Michel Der Zakarian,Jérôme Arpinon,Stade de la Mosson,,Benoît Millot,3-4-1-2,4-3-3 Attacking,Montpellier HSC,Nîmes Olympique,0:1,domestic_league,-1
45486,3394615,2020,6. Matchday,2020-10-04,3911,162,1,0,11.0,6.0,Olivier Dall'Oglio,Niko Kovac,Stade Francis-Le Blé,5033.0,Johan Hamel,4-4-1-1,4-3-3 Attacking,Stade brestois 29,Association sportive de Monaco Football Club,1:0,domestic_league,1
45487,3394616,2020,6. Matchday,2020-10-04,273,1421,2,2,1.0,19.0,Julien Stéphan,David Guion,Roazhon Park,1000.0,Florent Batta,4-3-3 Attacking,4-4-2,Stade Rennais Football Club,Stade Reims,2:2,domestic_league,0
45488,3394617,2020,6. Matchday,2020-10-04,1041,244,1,1,14.0,10.0,Rudi Garcia,André Villas-Boas,Groupama Stadium,1000.0,Stéphanie Frappart,4-2-3-1,4-3-3 Attacking,Olympique Lyonnais,Olympique de Marseille,1:1,domestic_league,0
45489,3394618,2020,6. Matchday,2020-10-04,40,2969,3,0,9.0,20.0,Jean-Louis Gasset,Stéphane Jobard,Matmut Atlantique,,Antony Gautier,4-4-2 double 6,4-3-3 Attacking,FC Girondins Bordeaux,Dijon FCO,3:0,domestic_league,1
45490,3394619,2020,6. Matchday,2020-10-04,667,1082,0,3,18.0,2.0,Thierry Laurey,Christophe Galtier,Stade de la Meinau,4988.0,Mikael Lesage,4-1-4-1,4-4-1-1,Racing Club de Strasbourg Alsace,Lille Olympique Sporting Club,0:3,domestic_league,-1
45491,3394620,2020,6. Matchday,2020-10-03,826,618,2,0,3.0,7.0,Franck Haise,Claude Puel,Stade Bollaert-Delelis,4945.0,Bastien Dechepy,3-4-1-2,4-1-4-1,Racing Club de Lens,AS Saint-Étienne,2:0,domestic_league,1
45492,3394621,2020,6. Matchday,2020-10-03,417,995,2,1,8.0,16.0,Patrick Vieira,Christian Gourcuff,Allianz Riviera,1000.0,Jérôme Brisard,4-2-3-1,4-2-3-1,Olympique Gymnaste Club Nice Côte d'Azur,Football Club de Nantes,2:1,domestic_league,1
45493,3394622,2020,7. Matchday,2020-10-18,1420,347,1,1,11.0,14.0,Stéphane Moulin,Frédéric Antonetti,Stade Raymond Kopa,5000.0,Aurélien Petit,4-2-3-1,4-2-3-1,Angers Sporting Club de l'Ouest,Football Club de Metz,1:1,domestic_league,0
45494,3394623,2020,7. Matchday,2020-10-18,162,969,1,1,8.0,7.0,Niko Kovac,Michel Der Zakarian,Stade Louis-II,1100.0,Hakim Ben El Hadj,4-3-3 Attacking,3-4-1-2,Association sportive de Monaco Football Club,Montpellier HSC,1:1,domestic_league,0
45495,3394624,2020,7. Matchday,2020-10-16,1160,583,0,4,16.0,2.0,Jérôme Arpinon,Thomas Tuchel,Stade des Costières,3526.0,Clément Turpin,4-3-3 Attacking,4-3-3 Attacking,Nîmes Olympique,Paris Saint-Germain Football Club,0:4,domestic_league,-1
45496,3394625,2020,7. Matchday,2020-10-16,2969,273,1,1,20.0,3.0,Stéphane Jobard,Julien Stéphan,Stade Gaston-Gérard,1000.0,Bastien Dechepy,4-2-3-1,4-3-3 Attacking,Dijon FCO,Stade Rennais Football Club,1:1,domestic_league,0
45497,3394626,2020,7. Matchday,2020-10-17,244,40,3,1,6.0,12.0,André Villas-Boas,Jean-Louis Gasset,Orange Vélodrome,,Frank Schneider,4-3-1-2,4-2-3-1,Olympique de Marseille,FC Girondins Bordeaux,3:1,domestic_league,1
45498,3394627,2020,7. Matchday,2020-10-18,667,1041,2,3,18.0,9.0,Thierry Laurey,Rudi Garcia,Stade de la Meinau,5000.0,Ruddy Buquet,4-1-4-1,4-3-3 Attacking,Racing Club de Strasbourg Alsace,Olympique Lyonnais,2:3,domestic_league,-1
45499,3394628,2020,7. Matchday,2020-10-18,995,3911,3,1,15.0,13.0,Christian Gourcuff,Olivier Dall'Oglio,Stade de la Beaujoire,1000.0,Jérémie Pignard,4-4-1-1,4-4-1-1,Football Club de Nantes,Stade brestois 29,3:1,domestic_league,1
45500,3394629,2020,7. Matchday,2020-10-18,618,417,1,3,10.0,4.0,Claude Puel,Patrick Vieira,Stade Geoffroy-Guichard,1000.0,Amaury Delerue,3-4-1-2,3-4-2-1,AS Saint-Étienne,Olympique Gymnaste Club Nice Côte d'Azur,1:3,domestic_league,-1
45501,3394630,2020,7. Matchday,2020-10-18,1082,826,4,0,1.0,5.0,Christophe Galtier,Franck Haise,Decathlon Arena-Stade Pierre-Mauroy,,François Letexier,4-4-2,3-4-1-2,Lille Olympique Sporting Club,Racing Club de Lens,4:0,domestic_league,1
45502,3394631,2020,7. Matchday,2020-10-17,1421,1158,1,3,19.0,17.0,David Guion,Christophe Pélissier,Stade Auguste-Delaune,3923.0,Mikael Lesage,4-2-3-1,4-4-2 double 6,Stade Reims,Football Club Lorient-Bretagne Sud,1:3,domestic_league,-1
45503,3394632,2020,8. Matchday,2020-10-24,1158,244,0,1,17.0,4.0,Christophe Pélissier,André Villas-Boas,Stade du Moustoir,5000.0,Benoît Bastien,4-4-2 double 6,4-3-1-2,Football Club Lorient-Bretagne Sud,Olympique de Marseille,0:1,domestic_league,-1
45504,3394633,2020,8. Matchday,2020-10-25,347,618,2,0,10.0,13.0,Frédéric Antonetti,Claude Puel,Stade Saint-Symphorien,5000.0,Karim Abed,4-3-3 Attacking,4-2-3-1,Football Club de Metz,AS Saint-Étienne,2:0,domestic_league,1
45505,3394634,2020,8. Matchday,2020-10-25,3911,667,0,3,15.0,18.0,Olivier Dall'Oglio,Thierry Laurey,Stade Francis-Le Blé,4361.0,Jérôme Miguelgorry,4-2-3-1,5-3-2,Stade brestois 29,Racing Club de Strasbourg Alsace,0:3,domestic_league,-1
45506,3394635,2020,8. Matchday,2020-10-25,969,1421,0,4,11.0,19.0,Michel Der Zakarian,David Guion,Stade de la Mosson,,Willy Delajod,3-4-1-2,4-3-3 Attacking,Montpellier HSC,Stade Reims,0:4,domestic_league,-1
45507,3394636,2020,8. Matchday,2020-10-25,417,1082,1,1,5.0,2.0,Patrick Vieira,Christophe Galtier,Allianz Riviera,1000.0,Frank Schneider,5-3-2,4-4-2 double 6,Olympique Gymnaste Club Nice Côte d'Azur,Lille Olympique Sporting Club,1:1,domestic_league,0
45508,3394637,2020,8. Matchday,2020-11-25,826,995,1,1,6.0,14.0,Franck Haise,Christian Gourcuff,Stade Bollaert-Delelis,,Florent Batta,3-4-1-2,4-4-2,Racing Club de Lens,Football Club de Nantes,1:1,domestic_league,0
45509,3394638,2020,8. Matchday,2020-10-25,1041,162,4,1,7.0,12.0,Rudi Garcia,Niko Kovac,Groupama Stadium,,Jérôme Brisard,4-2-3-1,4-3-3 Attacking,Olympique Lyonnais,Association sportive de Monaco Football Club,4:1,domestic_league,1
45510,3394639,2020,8. Matchday,2020-10-23,273,1420,1,2,3.0,8.0,Julien Stéphan,Stéphane Moulin,Roazhon Park,4038.0,Jérémie Pignard,4-3-3 Attacking,4-2-3-1,Stade Rennais Football Club,Angers Sporting Club de l'Ouest,1:2,domestic_league,-1
45511,3394640,2020,8. Matchday,2020-10-24,583,2969,4,0,1.0,20.0,Thomas Tuchel,Stéphane Jobard,Parc des Princes,,Johan Hamel,4-3-3 Attacking,4-3-3 Attacking,Paris Saint-Germain Football Club,Dijon FCO,4:0,domestic_league,1
45512,3394641,2020,8. Matchday,2020-10-25,40,1160,2,0,9.0,16.0,Jean-Louis Gasset,Jérôme Arpinon,Matmut Atlantique,,Bastien Dechepy,4-2-3-1,4-3-3 Attacking,FC Girondins Bordeaux,Nîmes Olympique,2:0,domestic_league,1
45513,3394642,2020,9. Matchday,2020-10-31,273,3911,2,1,3.0,15.0,Julien Stéphan,Olivier Dall'Oglio,Roazhon Park,,Stéphanie Frappart,4-1-4-1,4-4-2,Stade Rennais Football Club,Stade brestois 29,2:1,domestic_league,1
45514,3394643,2020,9. Matchday,2020-11-01,162,40,4,0,9.0,12.0,Niko Kovac,Jean-Louis Gasset,Stade Louis-II,,Ruddy Buquet,4-3-3 Attacking,4-3-3 Attacking,Association sportive de Monaco Football Club,FC Girondins Bordeaux,4:0,domestic_league,1
45515,3394644,2020,9. Matchday,2020-11-01,2969,1158,0,0,20.0,17.0,Stéphane Jobard,Christophe Pélissier,Stade Gaston-Gérard,,Aurélien Petit,4-2-3-1,4-4-2 double 6,Dijon FCO,Football Club Lorient-Bretagne Sud,0:0,domestic_league,0
45516,3394645,2020,9. Matchday,2020-11-01,1421,667,2,1,16.0,19.0,David Guion,Thierry Laurey,Stade Auguste-Delaune,,Eric Wattellier,4-4-2 double 6,5-3-2,Stade Reims,Racing Club de Strasbourg Alsace,2:1,domestic_league,1
45517,3394646,2020,9. Matchday,2020-11-01,1420,417,0,3,11.0,4.0,Stéphane Moulin,Patrick Vieira,Stade Raymond Kopa,,Jérémy Stinat,4-2-3-1,5-4-1,Angers Sporting Club de l'Ouest,Olympique Gymnaste Club Nice Côte d'Azur,0:3,domestic_league,-1
45518,3394647,2020,9. Matchday,2020-11-01,1160,347,0,1,18.0,8.0,Jérôme Arpinon,Frédéric Antonetti,Stade des Costières,,Amaury Delerue,4-4-2 double 6,4-2-3-1,Nîmes Olympique,Football Club de Metz,0:1,domestic_league,-1
45519,3394648,2020,9. Matchday,2021-01-20,244,826,0,1,6.0,5.0,André Villas-Boas,Franck Haise,Orange Vélodrome,,Jérémie Pignard,4-2-3-1,3-4-1-2,Olympique de Marseille,Racing Club de Lens,0:1,domestic_league,-1
45520,3394649,2020,9. Matchday,2020-11-01,1082,1041,1,1,2.0,7.0,Christophe Galtier,Rudi Garcia,Decathlon Arena-Stade Pierre-Mauroy,,Mikael Lesage,4-4-2 double 6,4-3-3 Attacking,Lille Olympique Sporting Club,Olympique Lyonnais,1:1,domestic_league,0
45521,3394650,2020,9. Matchday,2020-10-31,995,583,0,3,14.0,1.0,Christian Gourcuff,Thomas Tuchel,Stade de la Beaujoire,,Hakim Ben El Hadj,4-2-3-1,4-3-3 Attacking,Football Club de Nantes,Paris Saint-Germain Football Club,0:3,domestic_league,-1
45522,3394651,2020,9. Matchday,2020-11-01,618,969,0,1,13.0,10.0,Claude Puel,Michel Der Zakarian,Stade Geoffroy-Guichard,,Jérôme Miguelgorry,4-3-3 Attacking,4-3-3 Attacking,AS Saint-Étienne,Montpellier HSC,0:1,domestic_league,-1
45523,3394652,2020,10. Matchday,2020-11-08,1160,1420,1,5,18.0,10.0,Jérôme Arpinon,Stéphane Moulin,Stade des Costières,,Frank Schneider,4-3-3 Attacking,4-2-3-1,Nîmes Olympique,Angers Sporting Club de l'Ouest,1:5,domestic_league,-1
45524,3394653,2020,10. Matchday,2020-11-07,40,969,0,2,13.0,8.0,Jean-Louis Gasset,Michel Der Zakarian,Matmut Atlantique,,Antony Gautier,4-2-3-1,4-3-3 Attacking,FC Girondins Bordeaux,Montpellier HSC,0:2,domestic_league,-1
45525,3394654,2020,10. Matchday,2020-11-08,1158,995,0,2,17.0,12.0,Christophe Pélissier,Christian Gourcuff,Stade du Moustoir,,Stéphanie Frappart,4-4-2 double 6,4-2-3-1,Football Club Lorient-Bretagne Sud,Football Club de Nantes,0:2,domestic_league,-1
45526,3394655,2020,10. Matchday,2020-11-08,1041,618,2,1,6.0,15.0,Rudi Garcia,Claude Puel,Groupama Stadium,,François Letexier,4-3-3 Attacking,4-4-2,Olympique Lyonnais,AS Saint-Étienne,2:1,domestic_league,1
45527,3394656,2020,10. Matchday,2020-11-08,3911,1082,3,2,14.0,2.0,Olivier Dall'Oglio,Christophe Galtier,Stade Francis-Le Blé,,Florent Batta,4-4-2 double 6,4-4-2 double 6,Stade brestois 29,Lille Olympique Sporting Club,3:2,domestic_league,1
45528,3394657,2020,10. Matchday,2020-11-08,826,1421,4,4,5.0,16.0,Franck Haise,David Guion,Stade Bollaert-Delelis,,Thomas Léonard,3-4-1-2,4-4-2 double 6,Racing Club de Lens,Stade Reims,4:4,domestic_league,0
45529,3394658,2020,10. Matchday,2020-11-08,417,162,1,2,9.0,7.0,Patrick Vieira,Niko Kovac,Allianz Riviera,,Karim Abed,3-4-3,4-4-2 double 6,Olympique Gymnaste Club Nice Côte d'Azur,Association sportive de Monaco Football Club,1:2,domestic_league,-1
45530,3394659,2020,10. Matchday,2020-11-08,347,2969,1,1,11.0,20.0,Frédéric Antonetti,David Linarès,Stade Saint-Symphorien,,Willy Delajod,4-2-3-1,4-2-3-1,Football Club de Metz,Dijon FCO,1:1,domestic_league,0
45531,3394660,2020,10. Matchday,2020-11-06,667,244,0,1,19.0,4.0,Thierry Laurey,André Villas-Boas,Stade de la Meinau,,Johan Hamel,4-2-3-1,4-3-1-2,Racing Club de Strasbourg Alsace,Olympique de Marseille,0:1,domestic_league,-1
45532,3394661,2020,10. Matchday,2020-11-07,583,273,3,0,1.0,3.0,Thomas Tuchel,Julien Stéphan,Parc des Princes,,Benoît Bastien,4-3-3 Attacking,4-3-3 Attacking,Paris Saint-Germain Football Club,Stade Rennais Football Club,3:0,domestic_league,1
45533,3394664,2020,11. Matchday,2020-11-22,1421,1160,0,1,17.0,15.0,David Guion,Jérôme Arpinon,Stade Auguste-Delaune,,Jérémy Stinat,4-4-2,4-3-3 Attacking,Stade Reims,Nîmes Olympique,0:1,domestic_league,-1
45534,3394665,2020,11. Matchday,2020-11-20,273,40,0,1,8.0,12.0,Julien Stéphan,Jean-Louis Gasset,Roazhon Park,,Karim Abed,4-2-3-1,4-2-3-1,Stade Rennais Football Club,FC Girondins Bordeaux,0:1,domestic_league,-1
45535,3394666,2020,11. Matchday,2020-11-21,3911,618,4,1,13.0,16.0,Olivier Dall'Oglio,Claude Puel,Stade Francis-Le Blé,,Thomas Léonard,4-4-2 double 6,4-4-2 double 6,Stade brestois 29,AS Saint-Étienne,4:1,domestic_league,1
45536,3394667,2020,11. Matchday,2020-11-22,1082,1158,4,0,2.0,18.0,Christophe Galtier,Christophe Pélissier,Decathlon Arena-Stade Pierre-Mauroy,,Willy Delajod,4-4-2 double 6,4-2-3-1,Lille Olympique Sporting Club,Football Club Lorient-Bretagne Sud,4:0,domestic_league,1
45537,3394668,2020,11. Matchday,2020-11-22,969,667,4,3,6.0,19.0,Michel Der Zakarian,Thierry Laurey,Stade de la Mosson,,Jérôme Brisard,4-3-3 Attacking,4-4-2 double 6,Montpellier HSC,Racing Club de Strasbourg Alsace,4:3,domestic_league,1
45538,3394669,2020,11. Matchday,2021-02-17,244,417,3,2,3.0,9.0,Nasser Larguet,Adrian Ursea,Orange Vélodrome,,Mikael Lesage,4-2-3-1,4-1-4-1,Olympique de Marseille,Olympique Gymnaste Club Nice Côte d'Azur,3:2,domestic_league,1
45539,3394670,2020,11. Matchday,2020-11-22,1420,1041,0,1,11.0,5.0,Stéphane Moulin,Rudi Garcia,Stade Raymond Kopa,,Amaury Delerue,4-1-4-1,4-1-4-1,Angers Sporting Club de l'Ouest,Olympique Lyonnais,0:1,domestic_league,-1
45540,3394671,2020,11. Matchday,2020-11-22,995,347,1,1,14.0,10.0,Christian Gourcuff,Frédéric Antonetti,Stade de la Beaujoire,,Benoît Millot,4-2-3-1,4-3-3 Attacking,Football Club de Nantes,Football Club de Metz,1:1,domestic_league,0
45541,3394672,2020,11. Matchday,2020-11-22,2969,826,0,1,20.0,4.0,David Linarès,Franck Haise,Stade Gaston-Gérard,,Eric Wattellier,4-2-3-1,3-4-3,Dijon FCO,Racing Club de Lens,0:1,domestic_league,-1
45542,3394673,2020,11. Matchday,2020-11-20,162,583,3,2,7.0,1.0,Niko Kovac,Thomas Tuchel,Stade Louis-II,,Clément Turpin,4-4-2 double 6,4-4-2 double 6,Association sportive de Monaco Football Club,Paris Saint-Germain Football Club,3:2,domestic_league,1
45543,3394674,2020,12. Matchday,2020-11-29,826,1420,1,3,7.0,9.0,Franck Haise,Stéphane Moulin,Stade Bollaert-Delelis,,Aurélien Petit,3-4-1-2,4-2-3-1,Racing Club de Lens,Angers Sporting Club de l'Ouest,1:3,domestic_league,-1
45544,3394675,2020,12. Matchday,2020-11-29,347,3911,0,2,12.0,10.0,Frédéric Antonetti,Olivier Dall'Oglio,Stade Saint-Symphorien,,Hakim Ben El Hadj,4-2-3-1,4-4-2 double 6,Football Club de Metz,Stade brestois 29,0:2,domestic_league,-1
45545,3394676,2020,12. Matchday,2020-11-29,1158,969,0,1,18.0,6.0,Christophe Pélissier,Michel Der Zakarian,Stade du Moustoir,,Bastien Dechepy,4-2-3-1,4-3-3 Attacking,Football Club Lorient-Bretagne Sud,Montpellier HSC,0:1,domestic_league,-1
45546,3394677,2020,12. Matchday,2020-11-28,583,40,2,2,1.0,13.0,Thomas Tuchel,Jean-Louis Gasset,Parc des Princes,,Jérémie Pignard,4-4-2 double 6,4-4-2 double 6,Paris Saint-Germain Football Club,FC Girondins Bordeaux,2:2,domestic_league,0
45547,3394678,2020,12. Matchday,2020-11-27,667,273,1,1,19.0,8.0,Thierry Laurey,Julien Stéphan,Stade de la Meinau,,Benoît Millot,4-4-2 Diamond,4-1-4-1,Racing Club de Strasbourg Alsace,Stade Rennais Football Club,1:1,domestic_league,0
45548,3394679,2020,12. Matchday,2020-11-29,618,1082,1,1,15.0,3.0,Claude Puel,Christophe Galtier,Stade Geoffroy-Guichard,,Benoît Bastien,4-4-2 double 6,4-4-2 double 6,AS Saint-Étienne,Lille Olympique Sporting Club,1:1,domestic_league,0
45549,3394680,2020,12. Matchday,2020-11-29,1041,1421,3,0,4.0,17.0,Rudi Garcia,David Guion,Groupama Stadium,,Jérôme Miguelgorry,4-3-3 Attacking,4-4-2 double 6,Olympique Lyonnais,Stade Reims,3:0,domestic_league,1
45550,3394681,2020,12. Matchday,2020-11-29,162,1160,3,0,5.0,16.0,Niko Kovac,Jérôme Arpinon,Stade Louis-II,,Antony Gautier,4-4-1-1,4-3-3 Attacking,Association sportive de Monaco Football Club,Nîmes Olympique,3:0,domestic_league,1
45551,3394682,2020,12. Matchday,2020-11-29,417,2969,1,3,11.0,20.0,Patrick Vieira,David Linarès,Allianz Riviera,,François Letexier,4-1-4-1,4-2-3-1,Olympique Gymnaste Club Nice Côte d'Azur,Dijon FCO,1:3,domestic_league,-1
45552,3394683,2020,12. Matchday,2020-11-28,244,995,3,1,2.0,14.0,André Villas-Boas,Christian Gourcuff,Orange Vélodrome,,Mikael Lesage,4-2-3-1,4-2-3-1,Olympique de Marseille,Football Club de Nantes,3:1,domestic_league,1
45553,3394684,2020,13. Matchday,2020-12-06,347,1041,1,3,13.0,4.0,Frédéric Antonetti,Rudi Garcia,Stade Saint-Symphorien,,Karim Abed,4-3-3 Attacking,4-3-3 Attacking,Football Club de Metz,Olympique Lyonnais,1:3,domestic_league,-1
45554,3394685,2020,13. Matchday,2020-12-06,40,3911,1,0,10.0,12.0,Jean-Louis Gasset,Olivier Dall'Oglio,Matmut Atlantique,,Frank Schneider,4-4-2 double 6,4-4-2 double 6,FC Girondins Bordeaux,Stade brestois 29,1:0,domestic_league,1
45555,3394686,2020,13. Matchday,2020-12-05,969,583,1,3,7.0,1.0,Michel Der Zakarian,Thomas Tuchel,Stade de la Mosson,,Mikael Lesage,4-3-3 Attacking,5-3-2,Montpellier HSC,Paris Saint-Germain Football Club,1:3,domestic_league,-1
45556,3394687,2020,13. Matchday,2020-12-06,2969,618,0,0,20.0,15.0,David Linarès,Claude Puel,Stade Gaston-Gérard,,Ruddy Buquet,4-2-3-1,4-4-2,Dijon FCO,AS Saint-Étienne,0:0,domestic_league,0
45557,3394688,2020,13. Matchday,2020-12-06,1420,1158,2,0,8.0,19.0,Stéphane Moulin,Christophe Pélissier,Stade Raymond Kopa,,Thomas Léonard,4-2-3-1,4-3-3 Attacking,Angers Sporting Club de l'Ouest,Football Club Lorient-Bretagne Sud,2:0,domestic_league,1
45558,3394689,2020,13. Matchday,2020-12-06,1421,417,0,0,18.0,11.0,David Guion,Adrian Ursea,Stade Auguste-Delaune,,Stéphanie Frappart,4-2-3-1,3-4-3,Stade Reims,Olympique Gymnaste Club Nice Côte d'Azur,0:0,domestic_league,0
45559,3394690,2020,13. Matchday,2020-12-06,1082,162,2,1,3.0,6.0,Christophe Galtier,Niko Kovac,Decathlon Arena-Stade Pierre-Mauroy,,Jérôme Brisard,4-4-2 double 6,4-4-2 double 6,Lille Olympique Sporting Club,Association sportive de Monaco Football Club,2:1,domestic_league,1
45560,3394691,2020,13. Matchday,2020-12-05,273,826,0,2,9.0,5.0,Julien Stéphan,Franck Haise,Roazhon Park,,Johan Hamel,4-1-4-1,3-4-1-2,Stade Rennais Football Club,Racing Club de Lens,0:2,domestic_league,-1
45561,3394692,2020,13. Matchday,2020-12-06,995,667,0,4,14.0,17.0,Christian Gourcuff,Thierry Laurey,Stade de la Beaujoire,,Clément Turpin,4-2-3-1,4-4-2 Diamond,Football Club de Nantes,Racing Club de Strasbourg Alsace,0:4,domestic_league,-1
45562,3394693,2020,13. Matchday,2020-12-04,1160,244,0,2,16.0,2.0,Jérôme Arpinon,André Villas-Boas,Stade des Costières,,Willy Delajod,4-4-2 double 6,4-3-1-2,Nîmes Olympique,Olympique de Marseille,0:2,domestic_league,-1
45563,3394694,2020,14. Matchday,2020-12-13,667,347,2,2,16.0,13.0,Thierry Laurey,Frédéric Antonetti,Stade de la Meinau,,François Letexier,4-2-3-1,4-1-4-1,Racing Club de Strasbourg Alsace,Football Club de Metz,2:2,domestic_league,0
45564,3394695,2020,14. Matchday,2020-12-11,618,1420,0,0,15.0,8.0,Claude Puel,Stéphane Moulin,Stade Geoffroy-Guichard,,Jérôme Miguelgorry,4-2-3-1,4-2-3-1,AS Saint-Étienne,Angers Sporting Club de l'Ouest,0:0,domestic_league,0
45565,3394696,2020,14. Matchday,2020-12-13,1158,1160,3,0,17.0,18.0,Christophe Pélissier,Jérôme Arpinon,Stade du Moustoir,,Karim Abed,4-3-3 Attacking,3-4-3,Football Club Lorient-Bretagne Sud,Nîmes Olympique,3:0,domestic_league,1
45566,3394697,2020,14. Matchday,2020-12-13,1082,40,2,1,2.0,11.0,Christophe Galtier,Jean-Louis Gasset,Decathlon Arena-Stade Pierre-Mauroy,,Eric Wattellier,4-4-2 double 6,4-4-2 double 6,Lille Olympique Sporting Club,FC Girondins Bordeaux,2:1,domestic_league,1
45567,3394698,2020,14. Matchday,2020-12-12,244,162,2,1,1.0,7.0,André Villas-Boas,Niko Kovac,Orange Vélodrome,,Benoît Millot,4-3-1-2,4-4-2 double 6,Olympique de Marseille,Association sportive de Monaco Football Club,2:1,domestic_league,1
45568,3394699,2020,14. Matchday,2020-12-13,583,1041,0,1,4.0,3.0,Thomas Tuchel,Rudi Garcia,Parc des Princes,,Benoît Bastien,4-3-3 Attacking,4-3-3 Attacking,Paris Saint-Germain Football Club,Olympique Lyonnais,0:1,domestic_league,-1
45569,3394700,2020,14. Matchday,2020-12-13,417,273,0,1,12.0,9.0,Adrian Ursea,Julien Stéphan,Allianz Riviera,,Amaury Delerue,3-4-2-1,4-3-3 Attacking,Olympique Gymnaste Club Nice Côte d'Azur,Stade Rennais Football Club,0:1,domestic_league,-1
45570,3394701,2020,14. Matchday,2020-12-12,826,969,2,3,6.0,5.0,Franck Haise,Michel Der Zakarian,Stade Bollaert-Delelis,,Jérémy Stinat,3-4-1-2,4-3-3 Attacking,Racing Club de Lens,Montpellier HSC,2:3,domestic_league,-1
45571,3394702,2020,14. Matchday,2020-12-13,995,2969,1,1,14.0,20.0,Patrick Collot,David Linarès,Stade de la Beaujoire,,Antony Gautier,4-3-3 Attacking,4-2-3-1,Football Club de Nantes,Dijon FCO,1:1,domestic_league,0
